Condor_ID,Timestamp,X,Y,Z,obsVarXY,obsVarZ,moveVarXY,moveVarZ
269,9/13/2010 13:00,617609.5,3472303.5,1290,25,89,500,120
269,9/13/2010 14:00,645598.25,3463675,2060,25,89,500,120
269,9/13/2010 15:00,635352.375,3434899,2490,25,89,500,120
269,9/13/2010 16:00,636086.8125,3435980.25,2520,25,89,500,120
269,9/15/2010 10:00,635951.625,3436550.75,2080,25,89,500,120
269,9/15/2010 14:00,636155.5,3425633.5,2370,25,89,500,120
269,9/15/2010 15:00,635628.8125,3448095,1810,25,89,500,120
269,9/15/2010 16:00,638208.3125,3446446.5,2200,25,89,500,120
269,9/16/2010 11:00,635905.5625,3436421.5,2130,25,89,500,120
269,9/16/2010 12:00,635002.5625,3436132.75,2400,25,89,500,120
269,9/16/2010 13:00,625809.5,3469332.5,1820,25,89,500,120
269,9/16/2010 14:00,610638.9375,3465927.75,1740,25,89,500,120
269,9/16/2010 15:00,603274.25,3448781.75,950,25,89,500,120
269,9/16/2010 16:00,616984.625,3431446.75,980,25,89,500,120
269,9/16/2010 17:00,629787.75,3432058,2151,25,89,500,120
269,9/17/2010 11:00,635646.125,3435586.75,2206,25,89,500,120
269,9/17/2010 12:00,637802.125,3423899.75,2360,25,89,500,120
269,9/17/2010 13:00,662928.9375,3392878.5,2110,25,89,500,120
269,9/17/2010 14:00,661558.125,3397994.25,2210,25,89,500,120
269,9/17/2010 15:00,634343.625,3415283,2150,25,89,500,120
269,9/18/2010 12:00,635303,3435028,2310,25,89,500,120
269,9/18/2010 16:00,635905.5625,3436421.5,2130,25,89,500,120
269,9/18/2010 17:00,635553.8125,3435345,2190,25,89,500,120
269,9/18/2010 19:00,635852.0625,3435681.25,2249,25,89,500,120
269,9/19/2010 8:00,635883.5625,3435681.75,2273,25,89,500,120
269,9/19/2010 14:00,635129.5,3436207.5,2730,25,89,500,120
269,9/19/2010 15:00,635522.0625,3435363.25,2680,25,89,500,120
269,9/19/2010 16:00,635220.25,3435304,1961,25,89,500,120
269,9/20/2010 10:00,635460.9375,3435140.75,2390,25,89,500,120
269,9/20/2010 12:00,634807.6875,3435243.5,2360,25,89,500,120
269,9/20/2010 14:00,635420.5,3435842,2500,25,89,500,120
269,9/20/2010 15:00,635663.5625,3435493.75,2273,25,89,500,120
269,9/21/2010 10:00,635586.4375,3435253.25,2223,25,89,500,120
269,9/21/2010 13:00,634876.5625,3434782,2270,25,89,500,120
269,9/21/2010 15:00,635540.125,3435141.75,2380,25,89,500,120
269,9/22/2010 10:00,635851.375,3435736.75,2410,25,89,500,120
269,9/22/2010 12:00,635811.8125,3436290.5,2050,25,89,500,120
269,9/22/2010 14:00,633280.625,3417393.75,1970,25,89,500,120
269,9/22/2010 15:00,653914.4375,3387665,1890,25,89,500,120
269,9/22/2010 16:00,648017.9375,3398076.25,1610,25,89,500,120
269,9/22/2010 17:00,632202.625,3427210,1790,25,89,500,120
269,9/23/2010 11:00,635877.375,3436161.75,2270,25,89,500,120
269,9/23/2010 12:00,635282.3125,3435452.25,1953,25,89,500,120
269,9/23/2010 15:00,633789.5,3438999.75,2020,25,89,500,120
269,9/23/2010 16:00,635079.875,3435080.5,2040,25,89,500,120
269,9/24/2010 7:00,635599.8125,3435475.25,2220,25,89,500,120
269,9/24/2010 8:00,635599.8125,3435475.25,2220,25,89,500,120
269,9/24/2010 9:00,635599.8125,3435475.25,2220,25,89,500,120
269,9/24/2010 10:00,635811.5625,3436309.5,2051,25,89,500,120
269,9/24/2010 11:00,635709.25,3436843.5,1811,25,89,500,120
269,9/24/2010 12:00,635552.8125,3435419.25,2220,25,89,500,120
269,9/24/2010 15:00,635257.3125,3437411,2330,25,89,500,120
269,9/24/2010 17:00,635661.1875,3435678.75,2330,25,89,500,120
269,9/25/2010 17:00,635537.8125,3435325.75,2260,25,89,500,120
269,9/25/2010 20:00,635637.625,3436251.75,2360,25,89,500,120
269,9/25/2010 21:00,636001.9375,3436348.5,2330,25,89,500,120
269,9/26/2010 6:00,635921.75,3436421.75,2130,25,89,500,120
269,9/26/2010 7:00,635921.75,3436421.75,2130,25,89,500,120
269,9/26/2010 8:00,635921.5625,3436439.5,2130,25,89,500,120
269,9/26/2010 17:00,637357.8125,3434832.75,2810,25,89,500,120
269,9/28/2010 16:00,636247.625,3435797.25,2450,25,89,500,120
269,9/28/2010 19:00,635866.625,3435737,2330,25,89,500,120
269,9/29/2010 19:00,635867.0625,3435700.25,2300,25,89,500,120
269,9/30/2010 6:00,635883.5625,3435681.75,2273,25,89,500,120
269,10/3/2010 16:00,635447.9375,3436156.25,2390,25,89,500,120
269,10/4/2010 16:00,635460.25,3435196.25,2390,25,89,500,120
269,10/6/2010 17:00,635867.3125,3435681.5,2340,25,89,500,120
269,10/6/2010 19:00,635899.5,3435700.75,2320,25,89,500,120
269,10/8/2010 17:00,636293.9375,3435908.75,2500,25,89,500,120
269,10/8/2010 20:00,635867.3125,3435681.5,2264,25,89,500,120
269,10/9/2010 8:00,635867.3125,3435681.5,2260,25,89,500,120
269,10/11/2010 14:00,636364.1875,3434154.75,2430,25,89,500,120
269,10/12/2010 16:00,635552.125,3435474.5,2400,25,89,500,120
269,10/15/2010 13:00,643011.9375,3449708,1960,25,89,500,120
269,10/16/2010 11:00,635908.625,3436181,2260,25,89,500,120
269,10/16/2010 12:00,635762.1875,3436437.25,2240,25,89,500,120
269,10/16/2010 13:00,635887.6875,3436624,2230,25,89,500,120
269,10/16/2010 14:00,635921.75,3436421.75,2140,25,89,500,120
269,10/17/2010 12:00,636133.625,3436054,2350,25,89,500,120
269,10/17/2010 15:00,636213.3125,3436018.5,2440,25,89,500,120
269,10/17/2010 17:00,635417.9375,3434770,2267,25,89,500,120
269,10/18/2010 18:00,635921.75,3436421.75,2130,25,89,500,120
269,10/21/2010 15:00,636053.6875,3436035.25,2450,25,89,500,120
269,10/21/2010 16:00,635940.125,3436255.5,2450,25,89,500,120
269,10/23/2010 15:00,635218.8125,3435415,2120,25,89,500,120
269,10/23/2010 18:00,635724.875,3435624.25,2223,25,89,500,120
269,10/23/2010 19:00,635709.875,3435605.25,2237,25,89,500,120
269,10/23/2010 20:00,635710.0625,3435587.5,2257,25,89,500,120
269,10/23/2010 21:00,635710.0625,3435587.5,2257,25,89,500,120
269,10/24/2010 14:00,634956.75,3434783,1950,25,89,500,120
269,10/24/2010 17:00,635101.0625,3434692.75,2050,25,89,500,120
269,10/24/2010 18:00,635905.3125,3436439.25,2130,25,89,500,120
269,10/24/2010 19:00,635921.75,3436421.75,2130,25,89,500,120
269,10/24/2010 20:00,635921.5625,3436439.5,2130,25,89,500,120
269,10/24/2010 21:00,635921.75,3436421.75,2140,25,89,500,120
269,10/25/2010 6:00,635919.625,3436588,2050,25,89,500,120
269,10/25/2010 9:00,635084.375,3434729.25,2450,25,89,500,120
269,10/25/2010 10:00,635131.375,3434785.25,2040,25,89,500,120
269,10/25/2010 13:00,635586.25,3435271,2290,25,89,500,120
269,10/25/2010 15:00,635952.8125,3436458.75,2280,25,89,500,120
269,10/26/2010 14:00,635536.9375,3434199.5,2340,25,89,500,120
269,10/26/2010 17:00,636149.375,3436017.75,2380,25,89,500,120
269,10/27/2010 13:00,635947,3435719,2360,25,89,500,120
269,10/27/2010 14:00,635174.375,3435155,1968,25,89,500,120
269,10/27/2010 19:00,635867.3125,3435681.5,2264,25,89,500,120
269,10/27/2010 20:00,635867.3125,3435681.5,2260,25,89,500,120
269,10/28/2010 15:00,634936.0625,3435134.25,2390,25,89,500,120
269,10/28/2010 16:00,635905.5625,3436421.5,2120,25,89,500,120
269,10/29/2010 10:00,635709.625,3435624,2400,25,89,500,120
269,10/31/2010 14:00,635646.125,3435586.75,2380,25,89,500,120
269,10/31/2010 15:00,635034.75,3434876,2330,25,89,500,120
269,10/31/2010 16:00,635939.4375,3436311,2200,25,89,500,120
269,11/1/2010 17:00,636101.375,3436036,2321,25,89,500,120
269,11/2/2010 15:00,636202.375,3430697,3220,25,89,500,120
269,11/2/2010 17:00,634683.3125,3433763,3070,25,89,500,120
269,11/2/2010 18:00,636379.5625,3435485.25,2970,25,89,500,120
269,11/2/2010 19:00,635921.5625,3436439.5,2130,25,89,500,120
269,11/2/2010 20:00,635921.75,3436421.75,2130,25,89,500,120
269,11/2/2010 21:00,635921.5625,3436439.5,2130,25,89,500,120
269,11/4/2010 12:00,637068.125,3432648.25,2840,25,89,500,120
269,11/4/2010 16:00,636418,3436206.25,2450,25,89,500,120
269,11/5/2010 11:00,639893,3432020,2930,25,89,500,120
269,11/5/2010 12:00,634926.125,3432158.5,2880,25,89,500,120
269,11/5/2010 13:00,636421.9375,3433379.5,2820,25,89,500,120
269,11/5/2010 15:00,635599.8125,3435475.25,2230,25,89,500,120
269,11/5/2010 16:00,635790.3125,3426775.25,2250,25,89,500,120
269,11/6/2010 10:00,636124.4375,3429329.25,2870,25,89,500,120
269,11/6/2010 12:00,635198.125,3435765,2130,25,89,500,120
269,11/6/2010 13:00,635961.8125,3435757,2249,25,89,500,120
269,11/6/2010 14:00,644106.4375,3438155,2510,25,89,500,120
269,11/6/2010 15:00,635378.6875,3435379.25,2210,25,89,500,120
269,11/7/2010 10:00,629994.9375,3426831.25,1720,25,89,500,120
269,11/7/2010 11:00,635647.5625,3435475.75,2267,25,89,500,120
269,11/7/2010 12:00,636182.75,3435943.75,2385,25,89,500,120
269,11/9/2010 9:00,635953.75,3436384.25,2172,25,89,500,120
269,11/9/2010 10:00,635953.75,3436384.25,2172,25,89,500,120
269,11/9/2010 11:00,635921.75,3436421.75,2130,25,89,500,120
269,11/10/2010 11:00,635398.625,3435010.25,2410,25,89,500,120
269,11/10/2010 12:00,635441.875,3435362.25,2130,25,89,500,120
269,11/10/2010 14:00,636853.375,3433236.5,2460,25,89,500,120
269,11/10/2010 16:00,636919,3433108.75,2500,25,89,500,120
269,11/11/2010 11:00,635921.75,3436421.75,2130,25,89,500,120
269,11/11/2010 13:00,636873.1875,3432959.5,2479,25,89,500,120
269,11/12/2010 9:00,636796.125,3435231.25,2410,25,89,500,120
269,11/12/2010 10:00,636476.1875,3435393.25,2420,25,89,500,120
269,11/12/2010 13:00,635954.25,3436347.75,2320,25,89,500,120
269,11/30/2010 11:00,635921.75,3436421.75,2130,25,89,500,120
269,11/30/2010 12:00,635576.75,3436010.25,2100,25,89,500,120
269,11/30/2010 13:00,635521.125,3435436.5,2169,25,89,500,120
269,11/30/2010 14:00,635811.8125,3436290.5,2040,25,89,500,120
269,11/30/2010 15:00,635553.3125,3435381.5,2193,25,89,500,120
269,12/1/2010 9:00,635867.3125,3435681.5,2290,25,89,500,120
269,12/1/2010 10:00,635749.25,3436253.25,2220,25,89,500,120
269,12/1/2010 11:00,634046.875,3436231.5,2230,25,89,500,120
269,12/3/2010 8:00,636038.875,3435997.5,2258,25,89,500,120
269,12/3/2010 10:00,635553.8125,3435345,2220,25,89,500,120
269,12/3/2010 11:00,635553.8125,3435345,2210,25,89,500,120
269,12/3/2010 13:00,636053.6875,3436035.25,2273,25,89,500,120
269,12/3/2010 14:00,635938.5,3436384.25,2220,25,89,500,120
269,12/3/2010 16:00,635852.0625,3435681.25,2249,25,89,500,120
269,12/4/2010 15:00,635819.625,3435681,2350,25,89,500,120
269,12/4/2010 16:00,636212.3125,3436092.75,2402,25,89,500,120
269,12/5/2010 10:00,636165.125,3436054.5,2371,25,89,500,120
269,12/5/2010 11:00,635443.5625,3435232.75,2340,25,89,500,120
269,12/5/2010 12:00,635461.875,3435066.5,2350,25,89,500,120
269,12/5/2010 14:00,635504.625,3435455.25,2470,25,89,500,120
269,12/6/2010 12:00,634989.625,3434672.5,1970,25,89,500,120
269,12/7/2010 12:00,632037.6875,3426413,2070,25,89,500,120
269,12/7/2010 13:00,633359.5625,3417505.5,1490,25,89,500,120
269,12/7/2010 15:00,635954.9375,3436292.25,2170,25,89,500,120
269,12/8/2010 9:00,635425.6875,3435435.25,2180,25,89,500,120
269,12/8/2010 10:00,631655.875,3422528.5,2090,25,89,500,120
269,12/8/2010 11:00,634202.0625,3434071.75,2130,25,89,500,120
269,12/8/2010 14:00,635953.75,3436384.25,2210,25,89,500,120
269,12/9/2010 11:00,635864,3438471.75,2210,25,89,500,120
269,12/9/2010 12:00,635521.5625,3435400,2169,25,89,500,120
269,12/9/2010 14:00,635412,3436507.25,2050,25,89,500,120
269,12/9/2010 15:00,635882.625,3435756,2340,25,89,500,120
269,12/10/2010 6:00,635851.8125,3435700.25,2260,25,89,500,120
269,12/10/2010 10:00,636598.1875,3438221.75,2400,25,89,500,120
269,12/10/2010 13:00,635912.1875,3435903.75,2770,25,89,500,120
269,12/11/2010 12:00,631139.5,3437248.25,2350,25,89,500,120
269,12/12/2010 9:00,635579.625,3435788.75,2230,25,89,500,120
269,12/12/2010 11:00,634613.8125,3436682,2250,25,89,500,120
269,12/12/2010 12:00,635227.8125,3430961.75,2580,25,89,500,120
269,12/13/2010 12:00,634262.125,3435586.75,1870,25,89,500,120
269,12/13/2010 13:00,635905.5625,3436421.5,2120,25,89,500,120
269,12/13/2010 15:00,635954.4375,3436329,2170,25,89,500,120
269,12/13/2010 17:00,635905.3125,3436439.25,2160,25,89,500,120
269,12/14/2010 7:00,635921.5625,3436439.5,2160,25,89,500,120
269,12/14/2010 8:00,635905.3125,3436439.25,2130,25,89,500,120
269,12/14/2010 9:00,635905.5625,3436421.5,2130,25,89,500,120
269,12/14/2010 10:00,635921.75,3436421.75,2130,25,89,500,120
269,12/14/2010 11:00,635952.0625,3436514,2140,25,89,500,120
269,12/14/2010 13:00,635939.6875,3436292.25,2150,25,89,500,120
269,12/14/2010 14:00,635851.125,3435755.5,2390,25,89,500,120
269,12/15/2010 10:00,635554.9375,3435253,2380,25,89,500,120
269,12/15/2010 13:00,637236.5625,3435643.75,2560,25,89,500,120
269,12/18/2010 13:00,635892.6875,3436236.25,2140,25,89,500,120
269,12/23/2010 12:00,635051.25,3434858.5,2340,25,89,500,120
269,12/23/2010 13:00,635099.625,3434803.75,2300,25,89,500,120
269,12/23/2010 14:00,635988.0625,3436237.25,2290,25,89,500,120
269,12/23/2010 15:00,636085.875,3436053.5,2306,25,89,500,120
269,12/23/2010 16:00,636085.875,3436053.5,2306,25,89,500,120
269,12/24/2010 8:00,635921.0625,3436477,2270,25,89,500,120
269,12/24/2010 9:00,635969,3436458.75,2250,25,89,500,120
269,12/24/2010 10:00,635730.4375,3436455.75,2220,25,89,500,120
269,12/24/2010 11:00,635715.4375,3436363.5,1978,25,89,500,120
269,12/24/2010 12:00,635330.6875,3435397.5,1988,25,89,500,120
269,12/24/2010 13:00,635828.5,3436254.25,2050,25,89,500,120
269,12/24/2010 14:00,635220.25,3435304,2220,25,89,500,120
269,12/24/2010 15:00,634893.5,3434726.75,2150,25,89,500,120
269,12/24/2010 18:00,634972.6875,3434727.75,1932,25,89,500,120
269,12/24/2010 19:00,634972.4375,3434746.5,1932,25,89,500,120
269,12/25/2010 6:00,634957.1875,3434746.5,1920,25,89,500,120
269,12/25/2010 8:00,634957.1875,3434746.5,1920,25,89,500,120
269,12/25/2010 9:00,634957.1875,3434746.5,1922,25,89,500,120
269,12/25/2010 10:00,629918.0625,3433112.75,1900,25,89,500,120
269,12/25/2010 11:00,626489.1875,3421689.75,1510,25,89,500,120
269,12/25/2010 12:00,631494.0625,3426572.75,1830,25,89,500,120
269,12/25/2010 13:00,636301.375,3436592.75,2320,25,89,500,120
269,12/25/2010 14:00,635599.8125,3435475.25,2220,25,89,500,120
269,12/25/2010 15:00,636038.625,3436016.25,2280,25,89,500,120
269,12/26/2010 10:00,635981.6875,3434205.25,2400,25,89,500,120
269,12/26/2010 12:00,636832.875,3437338,2260,25,89,500,120
269,12/28/2010 11:00,635658.6875,3437064.5,2140,25,89,500,120
269,12/29/2010 7:00,636070.125,3436016.75,2440,25,89,500,120
269,12/31/2010 8:00,635922,3436402.75,2140,25,89,500,120
269,12/31/2010 9:00,635891.6875,3436310.5,2110,25,89,500,120
269,12/31/2010 10:00,636004.8125,3436126.75,2215,25,89,500,120
269,1/1/2011 14:00,636645.125,3435839,2329,25,89,500,120
269,1/2/2011 14:00,639408.4375,3431329.5,2570,25,89,500,120
269,1/2/2011 15:00,632571.625,3421893.5,1730,25,89,500,120
269,1/5/2011 14:00,635947,3435719,2280,25,89,500,120
269,1/5/2011 15:00,635914.8125,3435701,2280,25,89,500,120
269,1/5/2011 17:00,635899.0625,3435737.25,2280,25,89,500,120
269,1/7/2011 13:00,635506.75,3435289,2146,25,89,500,120
269,1/8/2011 13:00,634858.9375,3436167.5,2340,25,89,500,120
269,1/8/2011 14:00,636039.625,3435942,2380,25,89,500,120
269,1/9/2011 13:00,634957.4375,3433452.75,2480,25,89,500,120
269,1/9/2011 14:00,632688.3125,3417663.5,1440,25,89,500,120
269,1/10/2011 12:00,631957.375,3429036,2010,25,89,500,120
269,1/10/2011 13:00,628092.0625,3424850.5,1228,25,89,500,120
269,1/10/2011 14:00,612529.875,3431343.25,860,25,89,500,120
269,1/10/2011 15:00,623690.0625,3435052.5,1280,25,89,500,120
269,1/10/2011 16:00,622563.625,3430605.25,826,25,89,500,120
269,1/10/2011 17:00,622563.625,3430605.25,826,25,89,500,120
269,1/10/2011 18:00,622398.9375,3431138.75,824,25,89,500,120
269,1/10/2011 19:00,622060.125,3431541.75,760,25,89,500,120
269,1/10/2011 20:00,622059.9375,3431559.25,760,25,89,500,120
269,1/10/2011 21:00,622060.125,3431541.75,760,25,89,500,120
269,1/10/2011 22:00,622060.125,3431541.75,760,25,89,500,120
269,1/11/2011 8:00,622027.25,3431577.75,720,25,89,500,120
269,1/11/2011 9:00,622027.5,3431559,734,25,89,500,120
269,1/11/2011 10:00,622027.25,3431577.75,720,25,89,500,120
269,1/11/2011 11:00,622092.3125,3431486.5,790,25,89,500,120
269,1/11/2011 12:00,624242.5,3428629.25,1330,25,89,500,120
269,1/11/2011 15:00,635598.6875,3435567.25,2270,25,89,500,120
269,1/12/2011 11:00,618037.9375,3426877,2380,25,89,500,120
269,1/12/2011 12:00,623266.25,3434566.25,2250,25,89,500,120
269,1/12/2011 13:00,627638.875,3433381,1680,25,89,500,120
269,1/12/2011 14:00,636561.1875,3425066.75,2620,25,89,500,120
269,1/12/2011 15:00,652280.25,3412659,2084,25,89,500,120
269,1/12/2011 16:00,664037.4375,3428836.5,1960,25,89,500,120
269,1/12/2011 17:00,658984.5,3435633.75,1890,25,89,500,120
269,1/12/2011 18:00,659022,3436317.5,1870,25,89,500,120
269,1/12/2011 19:00,658783.375,3436313.75,1241,25,89,500,120
269,1/12/2011 20:00,658783.375,3436313.75,1241,25,89,500,120
269,1/12/2011 21:00,658799.3125,3436333,1230,25,89,500,120
269,1/12/2011 22:00,658767.1875,3436313.5,1240,25,89,500,120
269,1/13/2011 8:00,658751.875,3436313.25,1238,25,89,500,120
269,1/13/2011 10:00,658783.375,3436313.75,1241,25,89,500,120
269,1/13/2011 11:00,654244.3125,3438815.75,1220,25,89,500,120
269,1/13/2011 13:00,646792.6875,3438302.75,2180,25,89,500,120
269,1/13/2011 14:00,646327.8125,3438518.25,2440,25,89,500,120
269,1/13/2011 15:00,649273.5625,3439409.5,2190,25,89,500,120
269,1/13/2011 16:00,649971.25,3439604.75,2060,25,89,500,120
269,1/13/2011 18:00,649891.125,3439603.5,1910,25,89,500,120
269,1/13/2011 19:00,649907.5625,3439585,1900,25,89,500,120
269,1/13/2011 20:00,649923.8125,3439585,1900,25,89,500,120
269,1/13/2011 21:00,649923.8125,3439585,1900,25,89,500,120
269,1/13/2011 22:00,649923.8125,3439585,1900,25,89,500,120
269,1/14/2011 9:00,649890.875,3439621.25,1900,25,89,500,120
269,1/14/2011 10:00,649007.75,3439109.75,2050,25,89,500,120
269,1/14/2011 12:00,636504.3125,3435653,2440,25,89,500,120
269,1/14/2011 14:00,636730.75,3437854.5,2360,25,89,500,120
269,1/14/2011 16:00,636933.3125,3433256.25,2480,25,89,500,120
269,1/14/2011 17:00,636391.25,3435762.5,2430,25,89,500,120
269,1/15/2011 13:00,635179.375,3434767,2370,25,89,500,120
269,1/15/2011 14:00,631693.0625,3419518,1330,25,89,500,120
269,1/17/2011 14:00,635139.8125,3435395,2360,25,89,500,120
269,1/17/2011 15:00,634156.5,3437674,2290,25,89,500,120
269,1/18/2011 17:00,635814.875,3436050,2270,25,89,500,120
269,1/18/2011 18:00,635905.0625,3436458,2250,25,89,500,120
269,1/19/2011 13:00,635412.3125,3435213.5,2320,25,89,500,120
269,1/19/2011 14:00,635905.5625,3436421.5,2115,25,89,500,120
269,1/20/2011 11:00,631466.625,3424928.25,2080,25,89,500,120
269,1/20/2011 13:00,631942.4375,3445553.75,1790,25,89,500,120
269,1/20/2011 14:00,627835.3125,3442177.5,1560,25,89,500,120
269,1/20/2011 15:00,630380.375,3439456,1880,25,89,500,120
269,1/20/2011 16:00,628264.6875,3442164,1610,25,89,500,120
269,1/20/2011 17:00,636764.625,3435230.75,2333,25,89,500,120
269,1/20/2011 21:00,636921.125,3434198.5,2447,25,89,500,120
269,1/21/2011 11:00,623135.375,3444413.25,2250,25,89,500,120
269,1/21/2011 12:00,627735.5,3449086.25,1670,25,89,500,120
269,1/21/2011 13:00,634968,3435097,1890,25,89,500,120
269,1/21/2011 14:00,636229.0625,3436055.25,2410,25,89,500,120
269,1/21/2011 15:00,636148.625,3436073.25,2410,25,89,500,120
269,1/22/2011 11:00,634911,3440843.25,2350,25,89,500,120
269,1/22/2011 12:00,623559.875,3431152.25,2230,25,89,500,120
269,1/22/2011 13:00,611749.125,3443528.5,990,25,89,500,120
269,1/22/2011 14:00,625647.375,3473561,1300,25,89,500,120
269,1/22/2011 15:00,638291.6875,3457090.75,2190,25,89,500,120
269,1/23/2011 13:00,622605.375,3431122.25,1620,25,89,500,120
269,1/23/2011 14:00,632608.625,3418919.75,1900,25,89,500,120
269,1/23/2011 15:00,631861.4375,3395501.5,1880,25,89,500,120
269,1/23/2011 16:00,634027.75,3413782.5,1530,25,89,500,120
269,1/24/2011 13:00,635524.875,3435141.75,2370,25,89,500,120
269,1/26/2011 12:00,634941.1875,3434727.25,2380,25,89,500,120
269,1/26/2011 17:00,636148.375,3436092,2358,25,89,500,120
269,1/27/2011 12:00,636491.6875,3435375.75,2570,25,89,500,120
269,1/28/2011 19:00,635851.5625,3435718,2390,25,89,500,120
269,1/28/2011 20:00,635819.375,3435699.75,2370,25,89,500,120
269,1/28/2011 21:00,635930.8125,3435719,2261,25,89,500,120
269,1/29/2011 8:00,635930.8125,3435719,2261,25,89,500,120
269,1/29/2011 9:00,635947,3435719,2272,25,89,500,120
269,1/29/2011 10:00,635930.5625,3435737.75,2244,25,89,500,120
269,1/29/2011 12:00,635309,3437096.75,2070,25,89,500,120
269,1/29/2011 19:00,635724.875,3435624.25,2223,25,89,500,120
269,1/29/2011 22:00,635724.875,3435624.25,2223,25,89,500,120
269,1/30/2011 11:00,628669.25,3432413.5,1650,25,89,500,120
269,1/30/2011 12:00,630337.9375,3418318.5,1200,25,89,500,120
269,1/30/2011 18:00,635945.125,3435867.75,2540,25,89,500,120
269,1/31/2011 11:00,632156.75,3434729,2360,25,89,500,120
269,1/31/2011 12:00,616643.4375,3440754.5,1130,25,89,500,120
269,1/31/2011 13:00,615860.5625,3425079.5,1200,25,89,500,120
269,1/31/2011 14:00,634889.75,3435022.75,2070,25,89,500,120
269,2/1/2011 12:00,621432,3428023.75,1170,25,89,500,120
269,2/1/2011 13:00,602746.3125,3436010.25,790,25,89,500,120
269,2/1/2011 14:00,603999.625,3460538.75,1220,25,89,500,120
269,2/1/2011 15:00,628941.1875,3462237.75,1940,25,89,500,120
269,2/1/2011 17:00,636101.375,3436036,2321,25,89,500,120
269,2/2/2011 13:00,636654,3438851.25,1990,25,89,500,120
269,2/2/2011 14:00,633545.8125,3433121,1970,25,89,500,120
269,2/2/2011 16:00,636027.75,3436866.5,2280,25,89,500,120
269,2/2/2011 17:00,636000.0625,3436495.75,2140,25,89,500,120
269,2/3/2011 13:00,635891.25,3436347,2113,25,89,500,120
269,2/3/2011 15:00,635920.125,3436550.25,2110,25,89,500,120
269,2/3/2011 16:00,636851.25,3435916,2255,25,89,500,120
269,2/3/2011 17:00,637976.8125,3436188.75,2270,25,89,500,120
269,2/4/2011 13:00,635786.0625,3434571.75,2390,25,89,500,120
269,2/4/2011 15:00,636869.625,3433236.75,2470,25,89,500,120
269,2/5/2011 11:00,635921.75,3436421.75,2130,25,89,500,120
269,2/5/2011 15:00,635833.4375,3435866.25,2530,25,89,500,120
269,2/6/2011 12:00,634812.375,3434873.25,1850,25,89,500,120
269,2/7/2011 14:00,635631.3125,3435475.5,2300,25,89,500,120
269,2/7/2011 15:00,632150.1875,3418654.5,1900,25,89,500,120
269,2/7/2011 17:00,635345.75,3435416.5,2280,25,89,500,120
269,2/8/2011 12:00,636446.75,3433970.5,2510,25,89,500,120
269,2/8/2011 13:00,636693,3433383,2460,25,89,500,120
269,2/8/2011 14:00,636742.125,3433272.75,2470,25,89,500,120
269,2/8/2011 15:00,635524.1875,3435197,2550,25,89,500,120
269,2/8/2011 16:00,636034.375,3436348.75,2560,25,89,500,120
269,2/8/2011 17:00,636115.25,3436220.25,2319,25,89,500,120
269,2/8/2011 18:00,635958.9375,3435978.75,2240,25,89,500,120
269,2/10/2011 10:00,632212.625,3435377,2340,25,89,500,120
269,2/10/2011 11:00,631813.0625,3426576.5,2150,25,89,500,120
269,2/10/2011 12:00,635818.1875,3435791.75,2350,25,89,500,120
269,2/11/2011 13:00,635301.8125,3435120,2100,25,89,500,120
269,2/11/2011 14:00,635532.8125,3435713.75,2280,25,89,500,120
269,2/11/2011 15:00,634696.5,3435204.25,2250,25,89,500,120
269,2/11/2011 16:00,635547.1875,3435862.5,2040,25,89,500,120
269,2/12/2011 10:00,631706.0625,3433891.75,1660,25,89,500,120
269,2/12/2011 11:00,618074.5,3430720.5,1380,25,89,500,120
269,2/12/2011 12:00,599583.9375,3427242.25,440,25,89,500,120
269,2/12/2011 13:00,613096.625,3452781,1400,25,89,500,120
269,2/12/2011 14:00,620982.6875,3464342.5,1180,25,89,500,120
269,2/12/2011 15:00,635523.25,3435270.25,2163,25,89,500,120
269,2/13/2011 12:00,636181.5625,3436037,2383,25,89,500,120
269,2/13/2011 16:00,636053.6875,3436035.25,2273,25,89,500,120
269,2/13/2011 18:00,635314.5,3435397.25,1990,25,89,500,120
269,2/13/2011 20:00,634989.375,3434691.5,1956,25,89,500,120
269,2/13/2011 21:00,634989.375,3434691.5,1956,25,89,500,120
269,2/13/2011 22:00,634989.375,3434691.5,1956,25,89,500,120
269,2/14/2011 11:00,635553.3125,3435381.5,2410,25,89,500,120
269,2/14/2011 12:00,635269.625,3435175,2031,25,89,500,120
269,2/14/2011 14:00,635016.6875,3435024.25,2380,25,89,500,120
269,2/15/2011 10:00,635553.3125,3435381.5,2200,25,89,500,120
269,2/15/2011 11:00,633352.3125,3434541,2150,25,89,500,120
269,2/15/2011 12:00,623365.3125,3435565.25,2130,25,89,500,120
269,2/15/2011 13:00,636178.6875,3436258.75,2371,25,89,500,120
269,2/15/2011 16:00,637203.1875,3428326.5,2430,25,89,500,120
269,2/15/2011 18:00,635147.125,3434822,2040,25,89,500,120
269,2/15/2011 19:00,631935.125,3425673.5,1980,25,89,500,120
269,2/15/2011 20:00,631825.6875,3425561.25,1467,25,89,500,120
269,2/15/2011 22:00,631841.1875,3425542.75,1479,25,89,500,120
269,2/16/2011 10:00,632479.75,3421596.25,1450,25,89,500,120
269,2/16/2011 11:00,632081.125,3425453.5,2196,25,89,500,120
269,2/16/2011 12:00,635286.0625,3435156.25,2040,25,89,500,120
